"Count","Tradelist Count","Name","Edition","Condition","Language","Foil","Tags","Last Modified","Collector Number","Alter","Proxy","Purchase Price"
"1","1","Thundering Broodwagon","dft","Near Mint","English","","","2025-02-12 11:20:40.577000","225","False","False","0.12"
"1","1","Thundering Broodwagon","dft","Near Mint","English","","","2025-02-12 11:20:40.577000","328","False","False","0.16"
"1","1","Thunderous Velocipede","dft","Near Mint","English","","","2025-02-12 11:20:40.577000","317","False","False","2.20"
"1","1","Thunderwolf Cavalry","40k","Near Mint","English","","","2024-11-22 15:16:41.393000","16","False","False",""
"1","1","Thwart the Grave","clb","Near Mint","English","","","2024-11-22 15:20:35.913000","773","False","False",""
"7","7","Thwip!","spm","Near Mint","English","","","2025-09-23 09:54:41.323000","20","False","False","0.11"
"1","1","Tibalt's Trickery","sld","Near Mint","English","","","2025-07-22 18:23:33.330000","7027","False","False",""
"1","1","Tibalt's Trickery","pkhm","Near Mint","English","foil","","2024-11-22 15:16:48.233000","153p","False","True",""
"1","1","Ticket Booth // Tunnel of Hate","dsk","Near Mint","English","","","2024-11-24 19:39:48.927000","158","False","False",""
"1","1","Ticket Booth // Tunnel of Hate","dsk","Near Mint","English","foil","","2024-11-24 19:39:48.927000","158","False","False",""
"1","1","Ticket Bucket-Bot","tunf","Near Mint","English","","","2025-07-26 09:57:00.937000","14","False","False","0.06"
"1","1","Tide Skimmer","m21","Near Mint","English","","","2024-11-24 19:39:48.927000","79","False","False",""
"1","1","Tidepool Turtle","dmu","Near Mint","English","","","2024-11-24 19:39:48.927000","69","False","False",""
"1","1","Tidus, Blitzball Star","fin","Near Mint","English","","","2025-09-19 09:34:34.773000","246","False","False","0.09"
"2","2","Tidus, Blitzball Star","fin","Near Mint","English","foil","","2025-07-26 09:17:37.360000","246","False","False",""
"6","6","Tidus, Blitzball Star","fin","Near Mint","English","","","2025-07-26 09:17:37.360000","246","False","False",""
"1","1","Tidus, Yuna's Guardian","fic","Near Mint","English","foil","","2025-05-16 12:21:48.280000","5","False","False",""
"1","1","Tifa, Martial Artist","fic","Near Mint","English","foil","","2025-05-16 12:21:41.457000","6","False","False",""
"2","2","Tifa's Limit Break","fin","Near Mint","German","","","2025-07-26 09:17:37.360000","207","False","False",""
"2","2","Tifa's Limit Break","fin","Near Mint","English","","","2025-07-26 09:17:37.360000","207","False","False",""
"1","1","Tifa's Limit Break","fin","Near Mint","English","","","2025-09-19 09:34:34.773000","207","False","False","0.19"
"1","1","Tilonalli's Crown","rix","Near Mint","English","","","2025-02-12 10:25:09.713000","120","False","True",""
"1","1","Timber Wolves","4ed","Near Mint","English","","","2024-11-22 15:18:30.103000","275","False","True",""
"1","1","Time Beetle","who","Near Mint","English","","","2024-11-22 15:20:30.043000","58","False","False",""
"1","1","Time Bends to My Will","dsc","Near Mint","English","","","2024-11-22 15:20:45.317000","357","False","False",""
"1","1","Time Lord Regeneration","who","Near Mint","English","","","2024-11-22 15:16:16.183000","59","False","False",""
"1","1","Time Reaper","who","Near Mint","English","","","2024-11-22 15:20:51.547000","71","False","False",""
"1","1","Time Wipe","who","Near Mint","English","","","2024-11-22 15:16:16.183000","238","False","False",""
"1","1","Time Wipe","dsc","Near Mint","English","","","2024-11-22 15:20:45.317000","237","False","False",""
"1","1","Timeless Dragon","drc","Near Mint","English","","","2025-02-07 23:56:56.013000","67","False","False",""
"1","1","Timeline Culler","eoe","Near Mint","English","","","2025-07-30 21:33:35.050000","121","False","False","0.35"
"1","1","Timely Ward","dsc","Near Mint","English","","","2024-11-22 15:20:45.317000","107","False","False",""
"1","1","Timestream Navigator","lcc","Near Mint","English","","","2024-11-22 15:15:33.823000","178","False","False",""
"1","1","Tireless Provisioner","ltc","Near Mint","English","","","2024-11-22 15:16:38.547000","262","False","False",""
"1","1","Tireless Provisioner","blc","Near Mint","English","","","2024-11-22 15:18:38.753000","243","False","True",""
"1","1","Tireless Tracker","soi","Near Mint","English","","","2024-11-22 15:17:03.653000","233","False","True",""
"1","1","Tireless Tracker","fic","Near Mint","English","","","2025-05-16 12:21:48.280000","316","False","False",""
"1","1","Tireless Tracker","eoc","Near Mint","English","","","2025-07-18 12:41:35.500000","110","False","False",""
"2","2","Tireless Tracker","soi","Near Mint","English","","","2024-11-22 15:05:20.140000","233","False","True",""
"1","1","Titan Forge","eoc","Near Mint","English","","","2025-07-18 12:42:44.160000","146","False","False",""
"1","1","Titan of Industry","snc","Near Mint","English","","","2024-11-22 15:18:49.960000","159","False","True",""
"1","1","Titania, Nature's Force","brc","Near Mint","English","","","2024-11-22 15:18:49.960000","45","False","True",""
"2","2","Titania, Nature's Force","brc","Near Mint","English","","","2024-11-22 15:05:20.140000","45","False","True",""
"1","1","Titania, Protector of Argoth","eoc","Near Mint","English","","","2025-07-18 12:41:35.500000","111","False","False",""
"1","1","Titania, Voice of Gaea","bro","Near Mint","English","","","2024-11-22 15:18:49.960000","193","False","True",""
"2","2","Titania, Voice of Gaea","bro","Near Mint","English","","","2024-11-22 15:05:20.140000","193","False","True",""
"1","1","Titanic Brawl","j22","Near Mint","English","","","2024-12-24 20:30:24.900000","735","False","False",""
"1","1","Titan's Strength","2x2","Near Mint","English","","","2024-11-24 19:39:48.927000","128","False","False",""
"1","1","Toby, Beastie Befriender","dsk","Near Mint","English","","","2024-11-24 19:39:48.927000","356","False","False",""
"1","1","Tocasia, Dig Site Mentor","bro","Near Mint","English","foil","","2025-07-30 21:33:35.050000","224","False","False","0.04"
"1","1","Tocasia's Dig Site","bro","Near Mint","English","","","2025-03-31 14:21:49.867000","266","False","True",""
"1","1","Together Forever","c21","Near Mint","English","","","2024-11-22 15:20:33.160000","108","False","False",""
"1","1","Together Forever","fic","Near Mint","English","","","2025-05-16 12:21:48.280000","257","False","False",""
"1","1","Tolarian Entrancer","wth","Near Mint","English","","","2024-11-22 15:18:30.103000","56","False","True",""
"1","1","Tolarian Kraken","m21","Near Mint","English","","","2024-11-24 19:39:48.927000","80","False","False",""
"1","1","Tolarian Terror","fdn","Near Mint","English","","","2024-11-22 14:40:56.793000","167","False","False",""
"1","1","Tolarian Terror","fdn","Near Mint","English","foil","","2024-11-24 19:39:48.927000","167","False","False",""
"1","1","Tolarian Terror","fdn","Near Mint","English","","","2024-11-24 18:24:36.417000","167","False","False",""
"1","1","Tom Bombadil","ltr","Near Mint","English","","","2025-07-26 09:18:22.063000","234","False","False","1.30"
"1","1","Tomb Blade","40k","Near Mint","English","","","2024-11-22 15:20:41.897000","64","False","False",""
"1","1","Tomb Fortress","40k","Near Mint","English","","","2024-11-22 15:20:41.897000","168","False","False",""
"2","2","Tombstone, Career Criminal","spm","Near Mint","English","","","2025-09-23 09:54:41.323000","70","False","False","0.13"
"1","1","Tome of Legends","fic","Near Mint","English","","","2025-05-16 12:21:37.797000","369","False","False",""
"1","1","Tome of Legends","mkc","Near Mint","German","","","2024-11-22 15:16:12.420000","246","False","False",""
"1","1","Tonberry","fin","Near Mint","English","","","2025-09-19 09:34:34.773000","122","False","False","0.11"
"4","4","Tonberry","fin","Near Mint","English","","","2025-07-26 09:17:37.360000","122","False","False",""
"1","1","Too Greedily, Too Deep","ltc","Near Mint","English","","","2024-11-22 15:19:33.827000","72","False","False",""
"1","1","Tooth and Nail","cmm","Near Mint","English","","","2025-08-23 21:52:29.120000","652","False","False",""
"1","1","Torch Gauntlet","kld","Near Mint","English","","","2025-07-22 18:22:14.303000","237","False","False",""
"2","2","Torgal, A Fine Hound","fin","Near Mint","German","","","2025-07-26 09:17:37.360000","208","False","False",""
"2","2","Torgal, A Fine Hound","fin","Near Mint","English","","","2025-09-19 09:34:34.773000","208","False","False","0.12"
"4","4","Torgal, A Fine Hound","fin","Near Mint","English","","","2025-07-26 09:17:37.360000","208","False","False",""
"1","1","Torment of Hailfire","sld","Near Mint","English","foil","","2024-11-22 11:43:34.207000","9992","False","False",""
"1","1","Torrential Gearhulk","fic","Near Mint","English","","","2025-05-16 12:21:37.797000","272","False","False",""
"1","1","Toski, Bearer of Secrets","khm","Near Mint","English","","","2024-11-22 15:17:03.653000","197","False","True",""
"1","1","Towering-Wave Mystic","thb","Near Mint","English","","","2024-11-24 19:39:48.927000","77","False","False",""
"1","1","Town Gossipmonger // Incited Rabble","inr","Near Mint","English","","","2025-05-06 15:17:00.747000","46","False","False","0.14"
"4","4","Town Greeter","fin","Near Mint","English","","","2025-07-26 09:17:37.360000","209","False","False",""
"2","2","Town Greeter","fin","Near Mint","German","","","2025-07-26 09:17:37.360000","209","False","False",""
"2","2","Town Greeter","fin","Near Mint","English","","","2025-09-19 09:34:34.773000","209","False","False","0.12"
"1","1","Toxic Deluge","ltc","Near Mint","English","","","2025-02-12 10:25:07.490000","209","False","True",""
"1","1","Toxic Deluge","mh3","Near Mint","English","","","2025-03-31 14:21:49.867000","277","False","True",""
"1","1","Toxic Deluge","ltc","Near Mint","English","","","2024-11-22 15:16:38.547000","209","False","False",""
"1","1","Toxic Deluge","cc2","Near Mint","English","","","2024-11-22 15:16:26.250000","6","False","True",""
"1","1","Tractor Beam","eoe","Near Mint","English","","","2025-07-26 09:56:55.443000","82","False","False","0.10"
"1","1","Trade Route Envoy","tdm","Near Mint","English","","","2025-05-06 15:17:00.747000","163","False","False","0.05"
"1","1","Trade Route Envoy","tdm","Near Mint","English","","","2025-07-26 09:18:22.063000","163","False","False","0.08"
"1","1","Trading Post","ltc","Near Mint","English","","","2024-11-22 15:16:38.547000","288","False","False",""
"1","1","Tragic Arrogance","fic","Near Mint","English","","","2025-05-16 12:21:33.833000","258","False","False",""
"1","1","Tragic Arrogance","c21","Near Mint","English","","","2024-11-22 15:20:33.160000","109","False","False",""
"1","1","Tragic Slip","inr","Near Mint","English","","","2025-01-28 18:06:27.203000","390","False","False","0.22"
"1","1","Tragic Trajectory","eoe","Near Mint","English","","","2025-07-30 21:33:35.050000","122","False","False","0.18"
"1","1","Tragic Trajectory","eoe","Near Mint","English","","","2025-07-26 09:56:55.443000","122","False","False","0.16"
"1","1","Trail of Mystery","dsc","Near Mint","English","","","2024-11-22 15:17:31.903000","203","False","False",""
"1","1","Trailblazer's Boots","fic","Near Mint","English","","","2025-05-16 12:21:41.457000","370","False","False",""
"1","1","Trailtracker Scout","blc","Near Mint","English","","","2024-11-24 19:39:48.927000","35","False","False",""
"1","1","Training Center","cmr","Near Mint","English","","","2025-02-12 10:25:02.223000","358","False","True",""
"1","1","Tramway Station","snc","Mint","English","","","2025-01-15 16:28:01.653000","356","False","False",""
"1","1","Tramway Station","snc","Near Mint","English","","","2025-02-12 11:20:40.577000","356","False","False","0.11"
"1","1","Tranquil Cove","40k","Near Mint","English","","","2024-11-22 15:16:41.393000","303","False","False",""
"2","2","Tranquil Cove","fdn","Near Mint","English","","","2024-11-22 14:40:56.793000","270","False","False",""
"1","1","Tranquil Cove","dft","Near Mint","English","foil","","2025-02-12 11:20:40.577000","267","False","False","0.11"
"1","1","Tranquil Cove","tdm","Near Mint","English","foil","","2025-07-26 09:18:22.063000","270","False","False","0.07"
"2","2","Tranquil Cove","tdm","Near Mint","English","","","2025-07-26 09:18:22.063000","270","False","False","0.07"
"2","2","Tranquil Cove","tdm","Near Mint","English","","","2025-05-06 15:17:00.747000","270","False","False","0.15"
"2","2","Tranquil Cove","fdn","Near Mint","English","","","2024-11-24 18:24:36.417000","270","False","False",""
"1","1","Tranquil Thicket","blc","Near Mint","English","","","2024-11-22 15:16:07.337000","350","False","False",""
"2","2","Transit Mage","dft","Near Mint","English","foil","","2025-02-12 11:20:40.577000","70","False","False","0.23"
"1","1","Transpose","fic","Near Mint","English","","","2025-05-16 12:21:37.797000","52","False","False",""
"1","1","Trapped in the Screen","dsk","Near Mint","English","","","2024-11-24 19:39:48.927000","36","False","False",""
"1","1","Travel the Overworld","fin","Near Mint","English","","","2025-09-19 09:34:34.773000","82","False","False","0.09"
"2","2","Travel the Overworld","fin","Near Mint","English","foil","","2025-07-26 09:17:37.360000","82","False","False",""
"1","1","Traveler's Amulet","inr","Near Mint","English","","","2025-01-28 18:07:44.767000","273","False","False","0.04"
"1","1","Traveling Chocobo","pfin","Near Mint","English","foil","","2025-11-14 21:01:52.147000","210s","False","False",""
"1","1","Traverse Eternity","who","Near Mint","English","","","2024-11-22 15:16:16.183000","60","False","False",""
"1","1","Traxos, Scourge of Kroog","dmc","Near Mint","English","","","2025-03-31 14:21:49.867000","195","False","True",""
"1","1","Trazyn the Infinite","40k","Near Mint","English","","","2024-11-22 15:20:41.897000","65","False","False",""
"1","1","Treason of Isengard","ltr","Near Mint","English","","","2024-11-22 15:19:33.827000","74","False","False",""
"1","1","Treasure","sld","Near Mint","English","","","2024-11-28 10:07:16.357000","1736","False","False",""
"2","2","Treasure","tfin","Near Mint","English","","","2025-07-26 09:17:37.360000","23","False","False",""
"1","1","Treasure","sld","Near Mint","English","","","2025-07-22 18:25:24.090000","2065","False","False",""
"17","17","Treasure","tspm","Near Mint","English","","","2025-09-23 09:54:41.323000","7","False","False",""
"1","1","Treasure Cruise","m3c","Near Mint","English","","","2024-11-22 15:17:16.627000","195","False","False",""
"1","1","Treasure Nabber","ltc","Near Mint","English","","","2024-11-22 15:19:33.827000","230","False","False",""
"2","2","Treasure Nabber","cmm","Near Mint","English","","","2024-11-22 15:05:20.140000","265","False","True",""
"1","1","Treasure Vault","afr","Near Mint","English","","","2024-11-22 15:18:49.960000","261","False","True",""
"1","1","Treasure Vault","pip","Near Mint","English","","","2025-02-12 09:57:21.140000","314","False","False",""
"1","1","Treasure Vault","drc","Near Mint","English","","","2025-02-07 23:57:06.363000","180","False","False",""
"1","1","Tree of Tales","sld","Near Mint","English","","","2025-02-12 11:20:40.577000","304","False","False","5.24"
"1","1","Treebeard, Gracious Host","ltc","Near Mint","English","","","2024-11-22 15:16:38.547000","73","False","False",""
"1","1","Treetop Snarespinner","fdn","Near Mint","English","","","2024-11-24 19:39:48.927000","114","False","False",""
"1","1","Trenchpost","m3c","Near Mint","English","","","2024-11-22 15:17:16.627000","135","False","False",""
"3","3","Treno, Dark City","fin","Near Mint","English","","","2025-09-19 09:34:34.773000","290","False","False","0.05"
"4","4","Treno, Dark City","fin","Near Mint","English","","","2025-06-08 10:39:25.900000","290","False","False",""
"2","2","Trenzalore Clocktower","who","Near Mint","English","","","2024-11-22 15:16:16.183000","190","False","False",""
"1","1","Trial of a Time Lord","who","Near Mint","English","","","2024-11-22 15:16:16.183000","29","False","False",""
"1","1","Trial of Knowledge","akh","Near Mint","English","","","2024-11-24 19:39:48.927000","73","False","False",""
"1","1","Trial of Zeal","akh","Near Mint","English","","","2024-11-24 19:39:48.927000","152","False","False",""
"1","1","Triarch Praetorian","40k","Near Mint","English","","","2024-11-22 15:20:41.897000","66","False","False",""
"1","1","Triarch Stalker","40k","Near Mint","English","","","2024-11-22 15:20:41.897000","67","False","False",""
"1","1","Tribute to Hunger","fdn","Near Mint","English","","","2024-11-24 18:24:36.417000","614","False","False",""
"1","1","Tribute to Hunger","fdn","Near Mint","English","","","2024-11-22 14:40:56.793000","614","False","False",""
"1","1","Tribute to the World Tree","mom","Near Mint","English","","","2024-11-22 15:18:44.773000","211","False","True",""
"2","2","Trinisphere","2xm","Near Mint","English","","","2024-11-22 15:05:20.140000","303","False","True",""
"1","1","Trinket Mage","som","Near Mint","English","","","2024-11-22 20:34:38.470000","48","False","False",""
"1","1","Trip Up","dft","Near Mint","English","foil","","2025-02-12 11:20:40.577000","71","False","False","0.02"
"1","1","Triplicate Titan","drc","Near Mint","English","","","2025-03-31 14:21:49.867000","143","False","True",""
"1","1","Triplicate Titan","drc","Near Mint","English","","","2025-02-07 23:57:06.363000","143","False","False",""
"1","1","Triskaidekaphobia","inr","Near Mint","English","","","2025-05-06 15:17:00.747000","136","False","False","0.08"
"1","1","Triumph of Saint Katherine","40k","Near Mint","English","","","2024-11-22 15:16:41.393000","17","False","False",""
"1","1","Troll of Khazad-dûm","ltr","Near Mint","English","","","2024-11-22 15:19:33.827000","111","False","False",""
"3","3","Tromell, Seymour's Butler","fic","Near Mint","English","","","2025-07-26 09:17:37.360000","73","False","False",""
"1","1","Trostani, Three Whispers","mkm","Near Mint","English","","","2025-12-18 21:29:05.837000","322","False","False",""
"1","1","Trouble in Pairs","mkc","Near Mint","German","","","2024-11-22 15:16:12.420000","15","False","False",""
"1","1","True Conviction","c14","Near Mint","English","","","2024-11-22 15:19:01.127000","93","False","True",""
"1","1","Truth or Consequences","who","Near Mint","English","","","2024-11-22 15:20:39.097000","163","False","False",""
"1","1","Trygon Predator","dsc","Near Mint","English","","","2024-11-22 15:17:31.903000","238","False","False",""
"1","1","Trygon Predator","fdn","Near Mint","English","","","2024-11-24 18:24:36.417000","667","False","False",""
"1","1","Trygon Predator","fdn","Near Mint","English","","","2024-11-22 14:40:56.793000","667","False","False",""
"1","1","Tune the Narrative","mh3","Near Mint","English","","","2025-02-12 11:20:40.577000","75","False","False","0.14"
"1","1","Tune the Narrative","mh3","Near Mint","English","","","2025-01-15 16:17:24.617000","75","False","False",""
"1","1","Tunnel Surveyor","dsk","Near Mint","English","","","2024-11-24 19:39:48.927000","76","False","False",""
"1","1","Tunnel Tipster","mkm","Near Mint","English","foil","","2025-07-26 09:18:22.063000","180","False","False","0.08"
"1","1","Tunnel Tipster","mkm","Near Mint","English","foil","","2025-05-11 09:30:28.410000","180","False","False",""
"1","1","Tuvasa the Sunlit","sld","Near Mint","English","foil","","2024-12-23 14:46:01.523000","1328","False","False",""
"2","2","Twice Upon a Time // Unlikely Meeting","who","Near Mint","English","","","2024-11-22 15:20:39.097000","61","False","False",""
"1","1","Twilight Mire","eoc","Near Mint","English","","","2025-07-18 12:41:35.500000","189","False","False",""
"1","1","Twilight Prophet","lcc","Near Mint","English","","","2025-03-31 14:21:49.867000","211","False","True",""
"2","2","Twin Bolt","tdm","Near Mint","English","","","2025-07-26 09:18:22.063000","128","False","False","0.07"
"1","1","Twin Bolt","tdm","Near Mint","English","","","2025-05-06 15:17:00.747000","128","False","False","0.22"
"1","1","Twinblade Blessing","fdn","Near Mint","English","","","2024-11-24 18:24:36.417000","26","False","False",""
"1","1","Twinblade Blessing","fdn","Near Mint","English","","","2024-11-22 14:40:56.793000","26","False","False",""
"1","1","Twinferno","dmu","Near Mint","English","","","2024-11-24 19:39:48.927000","149","False","False",""
"1","1","Twinmaw Stormbrood // Charring Bite","tdm","Near Mint","English","","","2025-07-26 09:18:22.063000","232","False","False","0.10"
"1","1","Twinmaw Stormbrood // Charring Bite","tdm","Near Mint","English","","","2025-05-06 15:17:00.747000","232","False","False","0.13"
"1","1","Twinning Staff","ncc","Near Mint","English","","","2025-02-12 10:24:57.007000","383","False","True",""
"1","1","Twist Reality","dsk","Near Mint","English","","","2024-11-24 19:39:48.927000","77","False","False",""
"1","1","Twisted Abomination","drc","Near Mint","English","","","2025-02-07 23:56:56.013000","99","False","False",""
"1","1","Twitching Doll","dsk","Near Mint","English","","","2024-11-24 19:39:48.927000","201","False","False",""
"1","1","Twitching Doll","dsk","Near Mint","English","","","2024-11-22 15:16:26.250000","384","False","True",""
"1","1","Two Streams Facility","who","Near Mint","English","","","2024-11-22 15:20:30.043000","603","False","False",""
"1","1","Tymna the Weaver","fca","Near Mint","English","","","2025-09-19 09:34:34.773000","18","False","False","9.91"
"1","1","Tyrite Sanctum","pkhm","Near Mint","English","","","2025-01-03 20:34:15.153000","272p","False","False",""
"1","1","Tyrite Sanctum","pkhm","Near Mint","English","","","2025-03-31 14:21:49.867000","272p","False","True",""
"1","1","Tyrox, Saurid Tyrant","dft","Near Mint","English","","","2025-02-12 11:20:40.577000","149","False","False","0.14"
"1","1","Tyrox, Saurid Tyrant","dft","Near Mint","English","foil","","2025-02-12 11:20:40.577000","149","False","False","0.21"
"1","1","Tyvar's Stand","one","Near Mint","English","","","2024-11-22 15:18:44.773000","190","False","True",""
"1","1","Uchuulon","clb","Near Mint","English","","","2024-11-22 15:20:48.350000","673","False","False",""
"1","1","Ugin, the Ineffable","war","Near Mint","English","","","2025-03-31 14:21:49.867000","2","False","True",""
"1","1","Ugin, the Spirit Dragon","m21","Near Mint","English","","","2024-11-22 15:16:26.250000","279","False","True",""
"1","1","Ugin, the Spirit Dragon","m21","Near Mint","English","","","2024-11-22 15:17:03.653000","279","False","True",""
"1","1","Ugin, the Spirit Dragon","frf","Near Mint","English","","","2025-03-31 14:21:49.867000","1","False","True",""
"1","1","Ugin, the Spirit Dragon","pf25","Near Mint","English","foil","","2025-07-02 08:33:43.763000","6","False","False",""
"1","1","Ugin's Mastery","mkc","Near Mint","English","","","2025-03-31 14:21:49.867000","53","False","True",""
"1","1","Ukud Cobra","dtk","Near Mint","English","","","2024-11-24 19:39:48.927000","123","False","False",""
"2","2","Ulamog, the Ceaseless Hunger","cmm","Near Mint","English","","","2024-11-22 15:05:20.140000","5","False","True",""
"2","2","Ulamog, the Defiler","mh3","Near Mint","English","","","2024-11-22 15:05:20.140000","15","False","True",""
"2","2","Ulamog, the Infinite Gyre","mm2","Near Mint","English","","","2024-11-22 15:05:20.140000","6","False","True",""
"1","1","Ulcerate","ima","Near Mint","English","","","2024-11-24 19:39:48.927000","112","False","False",""
"4","4","Ultima","fin","Near Mint","English","","","2025-07-26 09:17:37.360000","38","False","False",""
"1","1","Ultima","fin","Near Mint","English","","","2025-09-19 09:34:34.773000","38","False","False","0.90"
"1","1","Ultima Weapon","fin","Near Mint","English","","","2025-06-08 10:39:10.937000","563","False","False",""
"1","1","Ultimate Magic: Holy","fic","Near Mint","English","","","2025-05-16 12:21:41.457000","32","False","False",""
"1","1","Ultimate Magic: Meteor","fic","Near Mint","English","","","2025-05-16 12:21:41.457000","62","False","False",""
"1","1","Ultimecia, Temporal Threat","fin","Near Mint","English","","","2025-06-08 10:39:25.900000","556","False","False",""
"1","1","Ultimecia, Time Sorceress // Ultimecia, Omnipotent","fin","Near Mint","English","","","2025-09-19 09:34:34.773000","247","False","False","0.11"
"4","4","Ultimecia, Time Sorceress // Ultimecia, Omnipotent","fin","Near Mint","English","","","2025-07-26 09:17:37.360000","247","False","False",""
"1","1","Ultra Magnus, Tactician // Ultra Magnus, Armored Carrier","bot","Near Mint","English","","","2025-01-09 13:08:33.740000","15","False","False",""
"1","1","Ultramarines Honour Guard","40k","Near Mint","English","","","2024-11-22 15:16:41.393000","18","False","False",""
"2","2","Ultros, Obnoxious Octopus","fin","Near Mint","English","","","2025-07-26 09:17:37.360000","83","False","False",""
"1","1","Ultros, Obnoxious Octopus","fin","Near Mint","English","","","2025-09-19 09:34:34.773000","83","False","False","0.07"
"2","2","Ultros, Obnoxious Octopus","fin","Near Mint","German","","","2025-07-26 09:17:37.360000","83","False","False",""
"1","1","Ulvenwald Hydra","m3c","Near Mint","English","","","2024-11-22 15:17:16.627000","250","False","False",""
"1","1","Ulvenwald Oddity // Ulvenwald Behemoth","vow","Near Mint","English","","","2024-11-22 15:18:49.960000","225","False","True",""
"1","1","Ulvenwald Tracker","sld","Near Mint","English","foil","","2025-01-03 20:37:58.803000","1283","False","False",""
"1","1","Umaro, Raging Yeti","fic","Near Mint","English","","","2025-05-16 12:21:33.833000","63","False","False",""
"1","1","Umbral Collar Zealot","eoe","Near Mint","English","","","2025-07-26 09:56:55.443000","123","False","False","1.41"
"1","1","Umezawa's Jitte","sld","Near Mint","English","","","2025-08-23 21:52:16.923000","1288","False","False",""
"1","1","Unable to Scream","dsk","Near Mint","English","","","2024-11-24 19:39:48.927000","78","False","False",""
"1","1","Unauthorized Exit","mkm","Near Mint","English","foil","","2025-07-26 09:18:22.063000","74","False","False","0.11"
"1","1","Unauthorized Exit","mkm","Near Mint","English","foil","","2025-05-06 15:17:00.747000","74","False","False","0.10"
"1","1","Unbreakable Formation","clb","Near Mint","English","","","2024-11-22 15:20:35.913000","710","False","False",""
"2","2","Unburied Earthcarver","tdm","Near Mint","English","foil","","2025-07-26 09:18:22.063000","95","False","False","0.07"
"1","1","Unburied Earthcarver","tdm","Near Mint","English","","","2025-07-26 09:18:22.063000","95","False","False","0.05"
"2","2","Unburied Earthcarver","tdm","Near Mint","English","","","2025-05-06 15:17:00.747000","95","False","False","0.06"
"1","1","Uncaged Fury","m20","Near Mint","English","","","2024-11-24 19:39:48.927000","163","False","False",""
"1","1","Uncaged Fury","inr","Near Mint","English","foil","","2025-01-28 18:02:36.837000","177","False","False","0.16"
"1","1","Uncharted Voyage","fdn","Near Mint","English","foil","","2024-11-24 19:39:48.927000","53","False","False",""
"1","1","Uncharted Voyage","fdn","Near Mint","English","","","2024-11-24 19:39:48.927000","53","False","False",""
"1","1","Unclaimed Territory","lcc","Near Mint","English","","","2024-11-22 15:15:33.823000","366","False","False",""
"1","1","Undead Augur","drc","Near Mint","English","","","2025-02-07 23:56:56.013000","100","False","False",""
"1","1","Undead Sprinter","dsk","Near Mint","English","","","2024-11-24 19:39:48.927000","237","False","False",""
"1","1","Under the Skin","dsk","Near Mint","English","","","2024-11-24 19:39:48.927000","203","False","False",""
"1","1","Under the Skin","dsk","Near Mint","English","","","2024-11-24 19:39:48.927000","323","False","False",""
"3","3","Undercity Dire Rat","fin","Near Mint","English","","","2025-09-19 09:34:34.773000","123","False","False","0.07"
"6","6","Undercity Dire Rat","fin","Near Mint","English","","","2025-07-26 09:17:37.360000","123","False","False",""
"1","1","Undercity Scrounger","neo","Near Mint","English","","","2024-11-24 19:39:48.927000","126","False","False",""
"1","1","Undercity Sewers","mkm","Near Mint","English","","","2025-05-11 09:29:15.267000","332","False","False",""
"1","1","Undercity Sewers","mkm","Near Mint","English","","","2025-07-26 09:18:22.063000","332","False","False","31.56"
"1","1","Undercity Sewers","mkm","Near Mint","English","","","2025-03-31 14:21:49.867000","270","False","True",""
"1","1","Undercover Operative","snc","Near Mint","English","","","2025-05-06 15:17:00.747000","63","False","False","0.28"
"3","3","Underfoot Underdogs","tdm","Near Mint","English","","","2025-07-26 09:18:22.063000","129","False","False","0.05"
"1","1","Underfoot Underdogs","tdm","Near Mint","English","","","2025-05-06 15:17:00.747000","129","False","False","0.14"
"1","1","Underground River","ltc","Near Mint","English","","","2024-11-22 15:19:33.827000","342","False","False",""
"1","1","Underground River","fic","Near Mint","English","","","2025-05-16 12:21:37.797000","439","False","False",""
"1","1","Underground River","drc","Near Mint","English","","","2025-02-07 23:56:56.013000","181","False","False",""
"1","1","Underground River","dsc","Near Mint","English","","","2024-11-22 15:20:45.317000","321","False","False",""
"1","1","Underground River","ltc","Near Mint","English","","","2025-02-12 10:24:54.690000","342","False","True",""
"1","1","Underground River","pbro","Near Mint","English","foil","","2024-11-22 15:17:40.900000","267p","False","True",""
"1","1","Underground Sea","3ed","Near Mint","English","","","2024-11-22 15:17:40.900000","290","False","True",""
"1","1","Undergrowth Leopard","tdm","Near Mint","English","","","2025-07-26 09:18:22.063000","165","False","False","0.10"
"1","1","Undergrowth Leopard","tdm","Near Mint","English","","","2025-05-06 15:17:00.747000","165","False","False","0.13"
"1","1","Undergrowth Stadium","cmm","Near Mint","English","foil","","2024-11-22 15:16:26.250000","666","False","True",""
"1","1","Undermountain Adventurer","clb","Near Mint","English","","","2024-11-22 15:18:30.103000","260","False","True",""
"1","1","Undersea Invader","khm","Near Mint","English","","","2024-11-24 19:39:48.927000","78","False","False",""
"1","1","Undying Malice","fdn","Near Mint","English","","","2024-11-24 18:24:36.417000","528","False","False",""
"1","1","Undying Malice","fdn","Near Mint","English","","","2024-11-22 14:40:56.793000","528","False","False",""
"1","1","Unending Whisper","tdm","Near Mint","English","","","2025-07-26 09:18:22.063000","62","False","False","0.04"
"2","2","Unending Whisper","tdm","Near Mint","English","","","2025-05-06 15:17:00.747000","62","False","False","0.02"
